filename,#CodeChurnInFile,MaxSizeCodeChurn,AvgSizeCodeChurn,#Commits,#Contributors,#MinorContributors,#ContibutorExperience,#Hunks,#LinesAdded,MaxLinesAdded,AvgLinesAdded,#LinesRemoved,MaxLinesRemoved,AvgLinesRemoved,vulnerable
docs\manual\faq\error.xml.meta,0,0,0,1,1.0,0.0,100.0,1.0,2,2,2,2,2,2,1
docs\man\apachectl.8,3,3,2,2,2.0,0.0,54.55,2.5,7,4,4,4,3,2,1
docs\manual\faq\background.html,3,3,3,1,1.0,0.0,100.0,1.0,3,3,3,0,0,0,1
docs\manual\faq\support.xml.meta,0,0,0,1,1.0,0.0,100.0,1.0,2,2,2,2,2,2,1
srclib\pcre\pcre.c,12,11,4,3,2.0,0.0,57.14,5.0,41,21,14,29,19,10,1
docs\manual\faq\background.xml.meta,11,11,11,1,1.0,0.0,100.0,1.0,11,11,11,0,0,0,1
modules\aaa\NWGNUauthnalias,250,250,125,2,2.0,0.0,66.67,1.0,500,250,250,250,250,125,1
build\httpd_roll_release,1,1,1,1,1.0,0.0,100.0,1.0,2,2,2,1,1,1,1
docs\manual\mod\mod_authn_alias.html,3,3,3,1,1.0,0.0,100.0,1.0,3,3,3,0,0,0,1
docs\manual\mod\mod_authn_alias.xml.meta,11,11,6,2,2.0,0.0,66.67,1.0,22,11,11,11,11,6,1
modules\dav\main\dav.imp,36,28,18,2,1.0,0.0,100.0,12.0,57,44,28,21,16,10,1
docs\conf\httpd-std.conf.in,-9,2,-2,5,4.0,1.0,75.86,2.0,39,29,8,48,29,10,1
srclib\pcre\study.c,0,0,0,1,1.0,0.0,100.0,1.0,1,1,1,1,1,1,1
srclib\Makefile.in,-1,-1,-1,1,1.0,0.0,100.0,1.0,0,0,0,1,1,1,1
srclib\pcre\Makefile.in,0,0,0,1,1.0,0.0,100.0,1.0,1,1,1,1,1,1,1
docs\manual\bind.html.es,187,187,187,1,1.0,0.0,100.0,1.0,187,187,187,0,0,0,1
docs\manual\bind.xml.es,189,189,189,1,1.0,0.0,100.0,1.0,189,189,189,0,0,0,1
docs\error\HTTP_NOT_ACCEPTABLE.html.var,14,14,14,1,1.0,0.0,100.0,1.0,14,14,14,0,0,0,1
build\pkg\README,16,16,16,1,1.0,0.0,100.0,1.0,16,16,16,0,0,0,1
build\pkg\pkginfo.in,11,11,11,1,1.0,0.0,100.0,1.0,11,11,11,0,0,0,1
docs\manual\mod\mod_imap.html.ko.euc-kr,0,0,0,2,2.0,0.0,50.0,1.0,2,1,1,2,1,1,1
docs\manual\misc\rewriteguide.xml.meta,0,0,0,1,1.0,0.0,100.0,1.0,1,1,1,1,1,1,1
modules\debug\Makefile,8,8,8,1,1.0,0.0,100.0,1.0,8,8,8,0,0,0,1
modules\debug\modules.mk,5,5,5,1,1.0,0.0,100.0,1.0,5,5,5,0,0,0,1
modules\aaa\NWGNUauthndef,0,0,0,1,1.0,0.0,100.0,1.0,3,3,3,3,3,3,1
modules\aaa\NWGNUauthzdef,0,0,0,1,1.0,0.0,100.0,1.0,3,3,3,3,3,3,1
srclib\pcre\pcreposix.h,117,117,117,1,1.0,0.0,100.0,1.0,117,117,117,0,0,0,1
srclib\pcre\config.hw,61,61,61,1,1.0,0.0,100.0,4.0,67,67,67,6,6,6,1
srclib\pcre\pcre.hw,126,126,126,1,1.0,0.0,100.0,9.0,190,190,190,64,64,64,1
srclib\pcre\doc\README_httpd,6,6,6,1,1.0,0.0,100.0,1.0,6,6,6,0,0,0,1
docs\manual\mod\mod_http2.xml.fr,1316,1201,63,21,5.0,3.0,53.14,2.0,1946,1201,93,630,432,30,0
modules\mappers\mod_rewrite.c,267,39,5,59,11.0,7.0,30.42,2.0,888,205,15,621,166,11,0
modules\proxy\proxy_util.c,1603,262,11,152,14.0,11.0,70.87,2.0,3393,300,22,1790,140,12,0
test\modules\http2\test_003_get.py,265,213,19,14,1.0,0.0,100.0,2.0,329,213,24,64,25,5,0
test\modules\http2\test_600_h2proxy.py,178,113,18,10,2.0,0.0,85.45,3.0,223,116,22,45,18,4,0
test\modules\http2\test_004_post.py,201,217,11,19,3.0,2.0,99.05,2.0,363,217,19,162,43,9,0
test\modules\http2\test_106_shutdown.py,75,45,9,8,1.0,0.0,100.0,1.5,89,45,11,14,4,2,0
test\modules\http2\test_401_early_hints.py,83,46,7,12,1.0,0.0,100.0,1.5,100,46,8,17,6,1,0
test\modules\http2\test_601_h2proxy_twisted.py,91,89,23,4,1.0,0.0,100.0,2.0,97,89,24,6,6,2,0
modules\http2\h2_stream.c,1819,297,13,140,9.0,8.0,95.28,3.0,4848,546,35,3029,317,22,0
docs\log-message-tags\next-number,0,0,0,218,21.0,15.0,28.9,1.0,218,1,1,218,1,1,0
modules\http2\h2_request.c,592,176,7,88,9.0,7.0,82.83,2.5,1641,176,19,1049,114,12,0
modules\http2\h2_c2.c,935,729,45,21,1.0,0.0,100.0,3.0,1458,729,69,523,183,25,0
test\pyhttpd\env.py,884,543,32,28,3.0,2.0,97.41,3.5,1351,543,48,467,140,17,0
test\travis_run_linux.sh,302,30,4,71,5.0,0.0,53.31,1.0,468,34,7,166,14,2,0
test\modules\http2\test_800_websockets.py,341,306,68,5,2.0,1.0,96.12,4.0,364,306,73,23,15,5,0
changes-entries\h2_proxyrequests.txt,6,6,6,1,1.0,0.0,100.0,1.0,6,6,6,0,0,0,0
docs\manual\mod\mod_http2.xml,1147,416,18,65,13.0,11.0,87.21,1.0,1727,416,27,580,95,9,0
modules\http2\h2_config.c,1082,384,15,70,6.0,4.0,78.05,3.0,1928,437,28,846,195,12,0
modules\http2\h2_config.h,102,78,3,39,3.0,1.0,68.35,2.0,190,78,5,88,35,2,0
test\modules\http2\test_503_proxy_fwd.py,79,79,79,1,1.0,0.0,100.0,1.0,79,79,79,0,0,0,0
test\clients\h2ws.c,1110,1096,555,2,1.0,0.0,100.0,2.0,1111,1096,556,1,1,0,0
test\modules\http2\ws_server.py,104,100,52,2,1.0,0.0,100.0,1.0,112,100,56,8,8,4,0
changes-entries\pr66672.txt,3,3,3,1,1.0,0.0,100.0,1.0,3,3,3,0,0,0,0
docs\manual\mod\directives.html.fr.utf8,143,17,2,95,12.0,8.0,66.11,1.0,281,17,3,138,17,1,0
docs\manual\mod\mod_http2.html.fr.utf8,1224,1043,34,36,6.0,4.0,52.72,1.0,2580,1043,72,1356,409,38,0
docs\manual\mod\quickreference.html.fr.utf8,1706,1529,16,105,9.0,7.0,78.53,4.0,18583,1529,177,16877,911,161,0
include\httpd.h,437,86,5,93,13.0,7.0,28.91,1.0,739,86,8,302,30,3,0
modules\http2\h2.h,207,142,5,39,4.0,3.0,96.38,1.0,338,142,9,131,33,3,0
modules\http2\h2_c2_filter.c,1056,908,16,64,7.0,5.0,81.35,2.0,2761,908,43,1705,700,27,0
modules\http2\h2_ws.c,360,326,180,2,1.0,0.0,100.0,2.5,360,326,180,0,0,0,0
server\protocol.c,611,133,4,140,12.0,9.0,40.01,3.0,3140,257,22,2529,418,18,0
support\ab.c,936,368,18,52,14.0,12.0,78.02,3.0,2047,889,39,1111,521,21,0
.github\workflows\linux.yml,304,163,19,16,4.0,0.0,72.94,1.5,370,166,23,66,14,4,0
CMakeLists.txt,216,67,4,53,13.0,7.0,29.87,1.0,339,67,6,123,25,2,0
changes-entries\h2_websockets.txt,10,10,10,1,1.0,0.0,100.0,1.0,10,10,10,0,0,0,0
configure.in,139,22,3,41,10.0,3.0,33.55,1.0,223,23,5,84,15,2,0
include\ap_mmn.h,237,9,1,176,13.0,7.0,38.77,2.0,468,11,3,231,9,1,0
include\http_core.h,79,26,3,31,7.0,1.0,59.45,1.0,185,27,6,106,27,3,0
modules\http2\config2.m4,239,122,6,40,6.0,4.0,72.98,1.0,336,122,8,97,27,2,0
modules\http2\h2_bucket_beam.c,883,850,12,76,4.0,3.0,98.4,4.0,3256,850,43,2373,865,31,0
modules\http2\h2_bucket_beam.h,267,297,7,41,1.0,0.0,100.0,2.0,711,297,17,444,253,11,0
modules\http2\h2_c1_io.c,559,285,8,72,9.0,7.0,84.62,3.0,1651,285,23,1092,107,15,0
modules\http2\h2_conn_ctx.h,100,97,10,10,2.0,1.0,98.53,1.0,118,97,12,18,10,2,0
modules\http2\h2_mplx.c,1232,788,6,201,8.0,6.0,93.09,5.0,8093,834,40,6861,717,34,0
modules\http2\h2_proxy_util.c,1355,705,65,21,4.0,3.0,98.66,2.0,1499,705,71,144,60,7,0
modules\http2\h2_push.c,877,454,19,46,5.0,4.0,98.36,2.0,1535,504,33,658,229,14,0
modules\http2\h2_session.c,1998,1225,9,220,10.0,8.0,89.58,4.0,8071,1225,37,6073,986,28,0
modules\http2\h2_util.c,1938,703,20,98,9.0,7.0,81.77,2.0,3929,703,40,1991,359,20,0
modules\http2\h2_util.h,519,140,9,58,6.0,4.0,83.26,1.0,833,144,14,314,52,5,0
modules\http2\h2_version.h,41,42,0,159,3.0,1.0,92.04,2.0,366,42,2,325,14,2,0
modules\http2\h2_ws.h,35,35,35,1,1.0,0.0,100.0,1.0,35,35,35,0,0,0,0
modules\http2\mod_http2.c,351,162,6,55,6.0,4.0,73.84,2.0,640,162,12,289,44,5,0
modules\http2\mod_http2.dsp,191,211,10,20,4.0,1.0,60.21,1.0,284,211,14,93,21,5,0
server\core.c,783,99,6,122,14.0,8.0,33.55,2.0,1843,114,15,1060,114,9,0
test\clients\.gitignore,1,1,1,1,1.0,0.0,100.0,1.0,1,1,1,0,0,0,0
test\clients\Makefile.in,20,20,20,1,1.0,0.0,100.0,1.0,20,20,20,0,0,0,0
test\pyhttpd\config.ini.in,32,31,4,8,2.0,1.0,96.67,1.0,46,31,6,14,6,2,0
test\pyhttpd\ws_util.py,137,137,137,1,1.0,0.0,100.0,1.0,137,137,137,0,0,0,0
changes-entries\h2_pr66646.txt,6,6,6,1,1.0,0.0,100.0,1.0,6,6,6,0,0,0,0
modules\http2\h2_c1_io.h,101,55,3,34,2.0,0.0,79.78,1.0,189,55,6,88,11,3,0
modules\http2\h2_stream.h,341,163,5,71,5.0,3.0,87.82,2.0,729,186,10,388,56,5,0
modules\http\http_filters.c,597,183,9,69,11.0,8.0,54.46,3.0,1650,479,24,1053,388,15,0
docs\manual\mod\mod_proxy.html.fr.utf8,273,209,4,77,8.0,5.0,72.63,2.0,7299,1069,95,7026,1068,91,0
docs\manual\mod\mod_proxy.xml.ja,0,0,0,49,8.0,2.0,38.78,1.0,49,1,1,49,1,1,0
docs\manual\mod\mod_proxy.xml.fr,303,37,4,75,9.0,8.0,97.66,2.0,1475,876,20,1172,872,16,0
support\htdbm.c,4,4,1,3,3.0,0.0,62.5,1.0,10,5,3,6,5,2,0
changes-entries\h2_flush_fix.txt,4,4,4,1,1.0,0.0,100.0,1.0,4,4,4,0,0,0,0
include\http_request.h,88,31,5,18,8.0,5.0,54.95,1.0,135,31,8,47,15,3,0
server\request.c,164,58,3,48,11.0,7.0,60.72,2.0,553,58,12,389,118,8,0
modules\filters\mod_ext_filter.c,55,45,8,7,5.0,2.0,70.67,1.0,65,46,9,10,4,1,0
modules\ssl\ssl_util_ocsp.c,112,78,10,11,6.0,2.0,52.0,1.0,131,78,12,19,11,2,0
modules\ssl\ssl_util_ssl.c,175,51,11,16,7.0,2.0,30.34,2.5,277,67,17,102,28,6,0
docs\manual\mod\mod_proxy.xml,262,26,5,58,10.0,4.0,29.49,2.0,599,114,10,337,112,6,0
modules\database\mod_dbd.c,3,3,2,2,2.0,0.0,60.0,2.0,4,3,2,1,1,0,0
docs\manual\mod\core.html.fr.utf8,773,373,7,115,11.0,8.0,70.21,2.0,17043,2999,148,16270,2999,141,0
docs\manual\mod\core.xml.de,0,0,0,81,15.0,10.0,33.33,1.0,81,1,1,81,1,1,0
docs\manual\mod\core.xml.es,3,3,0,83,16.0,14.0,61.59,1.0,215,133,3,212,130,3,0
docs\manual\mod\core.xml.ja,0,0,0,82,15.0,10.0,32.93,1.0,82,1,1,82,1,1,0
docs\manual\mod\core.xml.tr,0,0,0,82,15.0,10.0,32.93,1.0,82,1,1,82,1,1,0
docs\manual\mod\mod_setenvif.html.fr.utf8,10,11,0,32,8.0,5.0,70.62,1.0,912,143,28,902,143,28,0
docs\manual\mod\mod_setenvif.xml.ja,0,0,0,4,2.0,0.0,75.0,1.0,4,1,1,4,1,1,0
docs\manual\mod\mod_setenvif.xml.ko,0,0,0,4,2.0,0.0,75.0,1.0,4,1,1,4,1,1,0
docs\manual\mod\mod_setenvif.xml.tr,0,0,0,4,2.0,0.0,75.0,1.0,4,1,1,4,1,1,0
docs\manual\mod\core.xml.fr,760,108,6,120,15.0,14.0,97.83,1.0,3012,1772,25,2252,1740,19,0
docs\manual\mod\mod_setenvif.xml.fr,12,9,2,7,3.0,2.0,95.31,3.0,134,104,19,122,101,17,0
test\travis_before_linux.sh,178,34,6,30,4.0,2.0,81.86,1.0,293,41,10,115,42,4,0
changes-entries\resp_passed.txt,5,5,5,1,1.0,0.0,100.0,1.0,5,5,5,0,0,0,0
modules\http\http_request.c,129,62,3,38,8.0,6.0,80.57,2.0,484,75,13,355,72,9,0
test\modules\http2\test_008_ranges.py,144,144,72,2,1.0,0.0,100.0,1.0,145,144,72,1,1,0,0
test\modules\http2\test_500_proxy.py,157,119,13,12,1.0,0.0,100.0,2.0,221,119,18,64,26,5,0
changes-entries\h2_v2.0.18.txt,13,13,13,1,1.0,0.0,100.0,1.0,13,13,13,0,0,0,0
modules\http2\h2_proxy_session.c,1735,639,26,68,6.0,5.0,97.58,3.0,2561,678,38,826,161,12,0
modules\http2\h2_proxy_session.h,136,69,7,19,1.0,0.0,100.0,2.0,190,69,10,54,28,3,0
modules\http2\mod_proxy_http2.c,476,395,7,69,8.0,6.0,87.58,2.0,1740,395,25,1264,282,18,0
test\modules\http2\mod_h2test\mod_h2test.c,588,165,98,6,2.0,1.0,99.67,4.0,600,165,100,12,4,2,0
test\modules\http2\test_105_timeout.py,152,96,12,13,1.0,0.0,100.0,2.0,216,96,17,64,20,5,0
test\modules\http2\test_200_header_invalid.py,194,172,15,13,1.0,0.0,100.0,2.0,259,172,20,65,16,5,0
test\pyhttpd\curl.py,138,133,34,4,2.0,1.0,98.63,1.5,142,133,36,4,2,1,0
changes-entries\proxy_http2_retries.txt,5,5,5,1,1.0,0.0,100.0,1.0,5,5,5,0,0,0,0
test\modules\http2\test_104_padding.py,104,100,17,6,1.0,0.0,100.0,5.0,152,100,25,48,18,8,0
server\core_filters.c,-179,16,-7,26,5.0,2.0,71.24,2.0,479,214,18,658,288,25,0
docs\manual\mod\core.xml,712,102,7,107,15.0,6.0,15.66,2.0,1368,108,13,656,80,6,0
changes-entries\pr66597.txt,2,2,2,1,1.0,0.0,100.0,1.0,2,2,2,0,0,0,0
test\modules\http2\htdocs\cgi\xxx\test.json,1,1,1,1,1.0,0.0,100.0,1.0,1,1,1,0,0,0,0
CHANGES,1563,106,2,850,25.0,21.0,34.64,1.0,3602,112,4,2039,112,2,0
modules\aaa\mod_authnz_ldap.c,41,16,3,12,8.0,3.0,38.21,1.0,82,26,7,41,15,3,0
modules\aaa\mod_autht_jwt.c,1124,1089,281,4,1.0,0.0,100.0,2.0,1144,1089,286,20,16,5,0
docs\manual\mod\mod_setenvif.xml,11,7,2,6,3.0,0.0,45.16,1.0,21,7,4,10,3,2,0
changes-entries\h2_early_hints_and_fixes.txt,18,18,18,1,1.0,0.0,100.0,1.0,18,18,18,0,0,0,0
modules\http2\h2_headers.c,417,207,23,18,3.0,2.0,94.41,1.5,477,207,26,60,15,3,0
modules\http2\h2_mplx.h,226,322,3,89,3.0,1.0,79.33,2.0,916,322,10,690,119,8,0
test\modules\http2\env.py,169,99,10,17,2.0,1.0,97.61,1.0,231,99,14,62,31,4,0
test\modules\http2\htdocs\cgi\ssi\include.inc,1,1,1,1,1.0,0.0,100.0,1.0,1,1,1,0,0,0,0
test\modules\http2\htdocs\cgi\ssi\test.html,9,9,9,1,1.0,0.0,100.0,1.0,9,9,9,0,0,0,0
test\modules\http2\test_007_ssi.py,43,43,43,1,1.0,0.0,100.0,1.0,43,43,43,0,0,0,0
test\modules\http2\test_009_timing.py,74,74,74,1,1.0,0.0,100.0,1.0,74,74,74,0,0,0,0
test\modules\http2\test_203_rfc9113.py,56,42,19,3,1.0,0.0,100.0,1.0,73,42,24,17,17,6,0
test\pyhttpd\conf\httpd.conf.template,63,53,16,4,1.0,0.0,100.0,1.5,67,53,17,4,3,1,0
build\mkdir.sh,5,6,2,2,2.0,0.0,88.89,1.0,7,7,4,2,1,1,0
modules\dav\fs\mod_dav_fs.c,133,117,19,7,4.0,2.0,72.46,2.0,150,119,21,17,6,2,0
modules\generators\mod_status.c,62,16,3,20,9.0,4.0,55.74,4.5,179,30,9,117,25,6,0
test\modules\http2\test_700_load_get.py,63,54,8,8,1.0,0.0,100.0,2.0,80,54,10,17,9,2,0
test\modules\proxy\test_01_http.py,96,70,24,4,2.0,1.0,98.96,1.0,96,70,24,0,0,0,0
test\modules\proxy\test_02_unix.py,187,185,62,3,1.0,0.0,100.0,1.0,188,185,63,1,1,0,0
changes-entries\tls-rustls-update.txt,4,4,4,1,1.0,0.0,100.0,1.0,4,4,4,0,0,0,0
modules\tls\config2.m4,173,159,58,3,2.0,0.0,92.57,1.0,174,159,58,1,1,0,0
modules\tls\tls_core.c,1433,1433,478,3,2.0,1.0,99.72,1.0,1437,1433,479,4,2,1,0
docs\manual\mod\allmodules.xml.fr,12,3,0,44,9.0,6.0,54.46,1.0,107,48,2,95,48,2,0
docs\manual\mod\index.html.fr.utf8,47,23,1,43,8.0,5.0,63.71,1.0,802,155,19,755,155,18,0
docs\manual\mod\mod_auth_bearer.html,9,5,4,2,2.0,0.0,55.56,1.0,9,5,4,0,0,0,0
docs\manual\mod\mod_auth_bearer.html.fr.utf8,193,193,193,1,1.0,0.0,100.0,1.0,193,193,193,0,0,0,0
docs\manual\mod\mod_auth_bearer.xml.meta,13,12,6,2,2.0,0.0,92.31,1.0,13,12,6,0,0,0,0
docs\manual\mod\mod_autht_core.html,9,5,4,2,2.0,0.0,55.56,1.0,9,5,4,0,0,0,0
docs\manual\mod\mod_autht_core.html.fr.utf8,142,142,142,1,1.0,0.0,100.0,1.0,142,142,142,0,0,0,0
docs\manual\mod\mod_autht_core.xml.meta,13,12,6,2,2.0,0.0,92.31,1.0,13,12,6,0,0,0,0
docs\manual\mod\mod_autht_jwt.html,9,5,4,2,2.0,0.0,55.56,1.0,9,5,4,0,0,0,0
docs\manual\mod\mod_autht_jwt.html.fr.utf8,250,250,250,1,1.0,0.0,100.0,1.0,250,250,250,0,0,0,0
docs\manual\mod\mod_autht_jwt.xml.meta,13,12,6,2,2.0,0.0,92.31,1.0,13,12,6,0,0,0,0
docs\manual\mod\overrides.html.fr.utf8,1042,1012,95,11,3.0,2.0,99.66,1.0,1408,1012,128,366,120,33,0
docs\manual\sitemap.html.fr.utf8,16,3,0,37,7.0,5.0,77.33,1.0,394,72,11,378,72,10,0
docs\manual\mod\mod_auth_bearer.xml.fr,162,162,162,1,1.0,0.0,100.0,1.0,162,162,162,0,0,0,0
docs\manual\mod\mod_autht_core.xml.fr,104,104,104,1,1.0,0.0,100.0,1.0,104,104,104,0,0,0,0
docs\manual\mod\mod_autht_jwt.xml.fr,228,228,228,1,1.0,0.0,100.0,1.0,228,228,228,0,0,0,0
changes-entries\pr66580.txt,3,3,3,1,1.0,0.0,100.0,1.0,3,3,3,0,0,0,0
test\modules\tls\test_05_proto.py,64,67,13,5,2.0,0.0,94.68,4.0,79,67,16,15,4,3,0
test\modules\http1\htdocs\cgi\requestparser.py,57,57,57,1,1.0,0.0,100.0,1.0,57,57,57,0,0,0,0
test\modules\http1\htdocs\cgi\upload.py,55,64,11,5,2.0,0.0,88.95,3.0,118,64,24,63,35,13,0
test\modules\http2\htdocs\cgi\echohd.py,22,23,4,6,2.0,0.0,78.26,1.0,57,23,10,35,24,6,0
test\modules\http2\htdocs\cgi\env.py,41,39,7,6,2.0,0.0,83.19,1.0,80,39,13,39,24,6,0
test\modules\http2\htdocs\cgi\hecho.py,48,46,8,6,2.0,0.0,83.33,1.0,84,46,14,36,24,6,0
test\modules\http2\htdocs\cgi\mnot164.py,16,21,2,7,2.0,0.0,81.13,1.0,61,21,9,45,24,6,0
test\modules\http2\htdocs\cgi\necho.py,56,54,9,6,2.0,0.0,86.3,2.5,101,54,17,45,27,8,0
test\modules\http2\htdocs\cgi\requestparser.py,57,57,57,1,1.0,0.0,100.0,1.0,57,57,57,0,0,0,0
test\modules\http2\htdocs\cgi\upload.py,55,62,9,6,2.0,0.0,88.95,2.0,118,62,20,63,34,10,0
test\pyhttpd\nghttp.py,306,288,26,12,2.0,1.0,99.13,3.5,383,288,32,77,20,6,0
test\pyhttpd\result.py,92,71,15,6,2.0,0.0,92.24,1.5,104,71,17,12,8,2,0
modules\cache\mod_socache_shmcb.c,17,15,4,4,4.0,0.0,67.74,1.5,24,18,6,7,3,2,0
modules\proxy\balancers\mod_lbmethod_heartbeat.c,-2,1,0,7,7.0,1.0,47.37,1.0,18,9,3,20,9,3,0
os\unix\unixd.c,198,149,20,10,5.0,4.0,94.09,1.0,209,149,21,11,6,1,0
server\buildmark.c,0,0,0,1,1.0,0.0,100.0,1.0,1,1,1,1,1,1,0
server\mpm\simple\simple_core.c,0,0,0,1,1.0,0.0,100.0,1.0,1,1,1,1,1,1,0
server\scoreboard.c,98,44,5,19,9.0,4.0,41.1,2.0,240,76,13,142,57,7,0
server\util.c,785,209,8,96,12.0,6.0,42.08,2.0,1507,209,16,722,70,8,0
server\util_expr_parse.c,-4,178,-1,5,3.0,1.0,51.64,100.0,1458,662,292,1462,846,292,0
modules\aaa\mod_auth_bearer.c,422,422,141,3,1.0,0.0,100.0,2.0,432,422,144,10,8,3,0
docs\manual\developer\new_api_2_6.html.en.utf8,147,131,29,5,4.0,2.0,85.62,1.0,150,131,30,3,1,1,0
docs\manual\mod\allmodules.xml,12,3,0,31,8.0,0.0,27.78,1.0,24,3,1,12,1,0,0
docs\manual\mod\allmodules.xml.de,12,3,0,31,8.0,1.0,27.78,1.0,24,3,1,12,1,0,0
docs\manual\mod\allmodules.xml.es,12,3,0,40,8.0,1.0,41.67,1.0,36,3,1,24,2,1,0
docs\manual\mod\allmodules.xml.ja,12,3,0,31,8.0,1.0,27.78,1.0,24,3,1,12,1,0,0
docs\manual\mod\allmodules.xml.ko,12,3,0,31,8.0,1.0,27.78,1.0,24,3,1,12,1,0,0
docs\manual\mod\allmodules.xml.tr,12,3,0,31,8.0,1.0,27.78,1.0,24,3,1,12,1,0,0
docs\manual\mod\allmodules.xml.zh-cn,12,3,0,31,8.0,1.0,27.78,1.0,24,3,1,12,1,0,0
docs\manual\mod\directives.html.en.utf8,141,18,2,77,18.0,9.0,13.27,1.0,225,18,3,84,10,1,0
docs\manual\mod\index.html.en.utf8,19,3,1,28,12.0,4.0,17.09,1.0,68,8,2,49,8,2,0
docs\manual\mod\mod_auth_bearer.html.en.utf8,189,189,189,1,1.0,0.0,100.0,1.0,189,189,189,0,0,0,0
docs\manual\mod\mod_autht_core.html.en,143,143,143,1,1.0,0.0,100.0,1.0,143,143,143,0,0,0,0
docs\manual\mod\mod_autht_core.html.en.utf8,143,143,143,1,1.0,0.0,100.0,1.0,143,143,143,0,0,0,0
docs\manual\mod\mod_autht_jwt.html.en.utf8,240,240,240,1,1.0,0.0,100.0,1.0,240,240,240,0,0,0,0
docs\manual\mod\overrides.html.en.utf8,909,874,43,21,12.0,7.0,44.25,2.0,1442,874,69,533,178,25,0
docs\manual\mod\quickreference.html.en.utf8,177,1156,1,128,21.0,15.0,15.37,3.0,18383,1156,144,18206,1156,142,0
docs\manual\sitemap.html.en.utf8,15,3,0,35,14.0,5.0,13.53,1.0,74,8,2,59,8,2,0
docs\manual\mod\mod_auth_bearer.xml,160,160,160,1,1.0,0.0,100.0,1.0,160,160,160,0,0,0,0
docs\manual\mod\mod_autht_core.xml,104,104,104,1,1.0,0.0,100.0,1.0,104,104,104,0,0,0,0
docs\manual\mod\mod_autht_jwt.xml,216,216,216,1,1.0,0.0,100.0,1.0,216,216,216,0,0,0,0
modules\aaa\config.m4,11,11,11,1,1.0,0.0,100.0,2.0,11,11,11,0,0,0,0
modules\aaa\mod_autht_core.c,227,227,227,1,1.0,0.0,100.0,1.0,227,227,227,0,0,0,0
docs\manual\developer\new_api_2_6.xml,117,100,39,3,1.0,0.0,100.0,1.0,119,100,40,2,2,1,0
include\mod_auth.h,37,37,18,2,2.0,0.0,94.87,5.5,38,37,19,1,1,0,0
docs\manual\mod\mod_rewrite.html.en.utf8,133,23,3,53,14.0,9.0,32.49,1.0,362,83,7,229,61,4,0
test\README.ci,168,51,8,20,2.0,1.0,99.65,2.5,225,54,11,57,14,3,0
changes-entries\pr66571.txt,2,2,2,1,1.0,0.0,100.0,1.0,2,2,2,0,0,0,0
modules\mappers\config9.m4,5,5,5,1,1.0,0.0,100.0,1.0,5,5,5,0,0,0,0
docs\manual\mod\mod_rewrite.html.fr.utf8,127,96,2,63,9.0,6.0,70.29,1.0,5744,1005,91,5617,1005,89,0
docs\manual\rewrite\flags.html.fr.utf8,94,46,2,39,7.0,5.0,80.83,1.0,1909,347,49,1815,347,47,0
docs\manual\rewrite\flags.xml.meta,0,0,0,14,7.0,0.0,50.0,1.0,14,1,1,14,1,1,0
docs\manual\mod\mod_rewrite.xml.fr,140,32,3,45,9.0,8.0,97.77,1.0,1011,755,22,871,731,19,0
docs\manual\rewrite\flags.xml.fr,104,50,5,23,7.0,6.0,98.43,2.0,498,358,22,394,341,17,0
modules\mappers\mod_alias.c,59,36,7,9,4.0,0.0,58.19,4.0,173,61,19,114,47,13,0
include\http_config.h,87,17,5,17,8.0,3.0,44.79,2.0,125,18,7,38,9,2,0
docs\manual\mod\mod_rewrite.xml,140,28,3,44,7.0,3.0,36.33,1.0,326,84,7,186,61,4,0
docs\manual\rewrite\flags.html.en.utf8,92,50,3,32,14.0,8.0,23.29,1.0,192,59,6,100,24,3,0
docs\manual\rewrite\flags.xml,96,31,4,24,8.0,5.0,73.4,1.0,142,32,6,46,10,2,0
modules\md\md_http.c,160,125,13,12,4.0,3.0,95.56,3.5,294,196,24,134,71,11,0
docs\man\rotatelogs.8,21,21,3,7,6.0,3.0,52.38,14.0,421,166,60,400,166,57,0
docs\manual\mod\mod_auth_basic.html.en.utf8,8,6,0,25,12.0,4.0,15.87,1.0,67,8,3,59,8,2,0
docs\manual\mod\mod_dav.html.en.utf8,25,25,1,26,13.0,4.0,19.38,1.0,77,25,3,52,6,2,0
docs\manual\mod\mod_dav_fs.html.en.utf8,51,23,2,25,13.0,5.0,33.59,1.0,91,23,4,40,6,2,0
docs\manual\mod\mod_http2.html.en.utf8,1014,409,14,70,16.0,11.0,26.43,2.0,1591,409,23,577,92,8,0
docs\manual\mod\mod_md.html.en.utf8,1484,432,34,44,14.0,10.0,40.29,2.5,1993,446,45,509,118,12,0
docs\manual\mod\mod_ssl.html.en.utf8,313,171,4,78,16.0,10.0,30.05,2.0,1155,174,15,842,180,11,0
modules\generators\mod_cgid.c,-146,93,-6,25,6.0,4.0,86.87,2.0,384,114,15,530,193,21,0
server\apreq_module_cgi.c,12,8,2,5,3.0,0.0,44.74,3.0,25,8,5,13,7,3,0
server\apreq_parser.c,2,2,1,3,3.0,0.0,62.5,1.0,5,2,2,3,3,1,0
server\apreq_parser_header.c,84,95,17,5,2.0,1.0,99.55,7.0,263,156,53,179,86,36,0
server\apreq_parser_multipart.c,28,9,5,6,3.0,0.0,84.21,2.5,52,22,9,24,13,4,0
server\apreq_parser_urlencoded.c,2,2,2,1,1.0,0.0,100.0,1.0,2,2,2,0,0,0,0
